Louisiana State,"[('HOU', 'Randy Livingston', 1996, 0.24635695204941752), ('SAC', 'Jabari Smith', 2000, 0.2225919864814793), ('VAN', 'Stromile Swift', 2000, 0.2401826181874097), ('NOK', 'Brandon Bass', 2005, 0.1866388234767106), ('CHI', 'Tyrus Thomas', 2006, 0.2914664084117684), ('BOS', 'Glen Davis', 2007, 0.2636408511464775), ('GSW', 'Anthony Randolph', 2008, 0.32470230858067256), ('NOH', 'Marcus Thornton', 2009, 0.3697036738639134), ('MIL', ""Johnny O'Bryant III"", 2014, 0.19970445753264734), ('MEM', 'Jarell Martin', 2015, 0.2589159890494422), ('BOS', 'Jordan Mickey', 2015, 0.19881273965115087), ('BOS', 'Tremont Waters', 2019, 0.2526472203789482), ('ATL', 'Skylar Mays', 2020, 0.2330007353869589), ('BKN', 'Cam Thomas', 2021, 0.29012170243304586), ('HOU', 'Tari Eason', 2022, 0.33315087445318364)]"
Marquette,"[('ORL', 'Amal McCaskill', 1996, 0.18474466926634428), ('ATL', 'Chris Crawford', 1997, 0.23690107252817816), ('MIA', 'Dwyane Wade', 2003, 0.4547870834425575), ('ORL', 'Travis Diener', 2005, 0.21362846955901227), ('HOU', 'Steve Novak', 2006, 0.16034789525903226), ('MIN', 'Lazar Hayward', 2010, 0.21761777330378174), ('CHI', 'Jimmy Butler', 2011, 0.2397070654815475), ('LAL', 'Darius Johnson-Odom', 2012, 0.13528248354503317), ('DAL', 'Jae Crowder', 2012, 0.23665332247880164), ('DET', 'Henry Ellenson', 2016, 0.23734371669815432)]"
Michigan,"[('LAC', 'Maurice Taylor', 1997, 0.34830395550515325), ('MIL', 'Robert Traylor', 1998, 0.28135296821263306), ('CHI', 'Jamal Crawford', 2000, 0.2453167693577496), ('CHA', 'Bernard Robinson', 2004, 0.20670874643700032), ('LAL', 'Darius Morris', 2011, 0.21004022657490953), ('UTA', 'Trey Burke', 2013, 0.4151765927789351), ('NYK', 'Tim Hardaway Jr.', 2013, 0.27845474533984094), ('SAC', 'Nik Stauskas', 2014, 0.2035636658314843), ('OKC', 'Mitch McGary', 2014, 0.3021046237575768), ('PHI', 'Glenn Robinson III', 2014, 0.1809621655366508), ('BKN', 'Caris LeVert', 2016, 0.29988549642412493), ('MIL', 'D.J. Wilson', 2017, 0.16794713437480094), ('LAL', 'Moritz Wagner', 2018, 0.24756621844083573), ('NYK', 'Ignas Brazdeikis', 2019, 0.1782937553467415), ('GSW', 'Jordan Poole', 2019, 0.2968209744419548), ('ORL', 'Franz Wagner', 2021, 0.40573961192225294), ('DET', 'Isaiah Livers', 2021, 0.26157892680154354), ('LAC', 'Moussa Diabate', 2022, 0.1944603281916845), ('ORL', 'Caleb Houstan', 2022, 0.19102717103450673)]"
Iowa State,"[('POR', 'Kelvin Cato', 1997, 0.22126973934487948), ('CHI', 'Marcus Fizer', 2000, 0.3300766396812184), ('IND', 'Jamaal Tinsley', 2001, 0.4394225235807814), ('NOH', 'Jackson Vroman', 2004, 0.2560513189184375), ('DET', 'Will Blalock', 2006, 0.16367612153787472), ('LAC', 'Mike Taylor', 2008, 0.2779512528281968), ('PHI', 'Craig Brackins', 2010, 0.1767994996762251), ('IND', 'Georges Niang', 2016, 0.1458226854451303), ('DEN', 'Monte Morris', 2017, 0.2515404279400361), ('LAL', 'Talen Horton-Tucker', 2019, 0.23823665665658122), ('PHI', 'Marial Shayok', 2019, 0.21786208859138015), ('SAC', 'Tyrese Haliburton', 2020, 0.4072550069893541)]"
Utah,"[('NJN', 'Keith Van Horn', 1997, 0.4624282357256524), ('ORL', 'Michael Doleac', 1998, 0.26724021618547916), ('CLE', 'Andre Miller', 1999, 0.4189077058352981), ('ATL', 'Hanno Mottola', 2000, 0.22476916149288295), ('MIL', 'Andrew Bogut', 2005, 0.36809372757292463), ('TOR', 'Delon Wright', 2015, 0.26399604231405993), ('TOR', 'Jakob Poeltl', 2016, 0.21432734085208802), ('LAL', 'Kyle Kuzma', 2017, 0.41839084438575574)]"
Wake Forest,"[('SAS', 'Tim Duncan', 1997, 0.5946009987618851), ('DAL', 'Josh Howard', 2003, 0.3416287524116914), ('NOK', 'Chris Paul', 2005, 0.5220245736100607), ('CHI', 'James Johnson', 2009, 0.22975271079035023), ('ATL', 'Jeff Teague', 2009, 0.2197412895689498), ('LAC', 'Al-Farouq Aminu', 2010, 0.25141996624329904), ('ATL', 'John Collins', 2017, 0.374481322156529), ('MEM', 'Jake LaRavia', 2022, 0.19184009898307208)]"
Maryland,"[('CHI', 'Keith Booth', 1997, 0.21768617957398742), ('VAN', 'Obinna Ekezie', 1999, 0.22557459180677908), ('WAS', 'Laron Profit', 1999, 0.16649408915723501), ('HOU', 'Steve Francis', 1999, 0.5261595824314564), ('HOU', 'Terence Morris', 2001, 0.21553916927812675), ('WAS', 'Juan Dixon', 2002, 0.2639324857443112), ('CHI', 'Lonny Baxter', 2002, 0.244670595742157), ('LAC', 'Chris Wilcox', 2002, 0.2368962609774096), ('WAS', 'Steve Blake', 2003, 0.2781861319073787), ('PHX', 'DJ Strawberry', 2007, 0.1828740154416387), ('MEM', 'Greivis Vasquez', 2010, 0.23377486721520027), ('NJN', 'Jordan Williams', 2011, 0.24031835356012232), ('PHX', 'Alex Len', 2013, 0.18325364898990493), ('POR', 'Jake Layman', 2016, 0.17654782463600027), ('LAC', 'Diamond Stone', 2016, 0.21445310451018396), ('ATL', 'Kevin Huerter', 2018, 0.32228841952913545), ('ATL', 'Bruno Fernando', 2019, 0.24547010541529476), ('PHX', 'Jalen Smith', 2020, 0.18294472417522192), ('OKC', 'Aaron Wiggins', 2021, 0.2883295010934707)]"
Kansas,"[('DET', 'Scot Pollard', 1997, 0.2033341364148399), ('UTA', 'Jacque Vaughn', 1997, 0.24410063841426968), ('BOS', 'Paul Pierce', 1998, 0.4388365395668381), ('DEN', 'Raef LaFrentz', 1998, 0.382971670024729), ('SAC', 'Ryan Robertson', 1999, 0.14722336799719582), ('ORL', 'Drew Gooden', 2002, 0.3866891197343869), ('CHI', 'Kirk Hinrich', 2003, 0.4275650030476494), ('MIA', 'Wayne Simien', 2005, 0.2167193272639555), ('NOH', 'Julian Wright', 2007, 0.2429051746723605), ('CLE', 'Darnell Jackson', 2008, 0.17180013397296867), ('MEM', 'Darrell Arthur', 2008, 0.2574560359389811), ('MIA', 'Mario Chalmers', 2008, 0.3668875631622606), ('IND', 'Brandon Rush', 2008, 0.2691630110572724), ('OKC', 'Cole Aldrich', 2010, 0.16741842841589494), ('MEM', 'Xavier Henry', 2010, 0.19845236168369973), ('MEM', 'Josh Selby', 2011, 0.19507647863031932), ('HOU', 'Marcus Morris', 2011, 0.18369779131356867), ('PHX', 'Markieff Morris', 2011, 0.29740537596120514), ('HOU', 'Thomas Robinson', 2012, 0.2631746643514233), ('BKN', 'Tyshawn Taylor', 2012, 0.21426336231189977), ('NOP', 'Jeff Withey', 2013, 0.21773883643439199), ('SAC', 'Ben McLemore', 2013, 0.2710585276936334), ('MIN', 'Andrew Wiggins', 2014, 0.4042657876006724), ('WAS', 'Kelly Oubre Jr.', 2015, 0.21320793646790334), ('NOP', 'Cheick Diallo', 2016, 0.26727273466110774), ('PHX', 'Josh Jackson', 2017, 0.3710396242646042), ('SAC', 'Frank Mason', 2017, 0.31928472121197493), ('CHA', ""Devonte' Graham"", 2018, 0.24817104447072139), ('DET', 'Svi Mykhailiuk', 2018, 0.19065765891396816), ('UTA', 'Udoka Azubuike', 2020, 0.16490693078401272), ('UTA', 'Ochai Agbaji', 2022, 0.26138557500684634), ('DEN', 'Christian Braun', 2022, 0.2263964916673341)]"
Southern California,"[('HOU', 'Rodrick Rhodes', 1997, 0.2505495519777467), ('CLE', 'Jeff Trepagnier', 2001, 0.19538702698979496), ('NJN', 'Brian Scalabrine', 2001, 0.19206129991508705), ('BOS', 'Gabe Pruitt', 2007, 0.19361318159463184), ('WAS', 'Nick Young', 2007, 0.27906963067712437), ('MEM', 'O.J. Mayo', 2008, 0.4376553745025378), ('CHI', 'Taj Gibson', 2009, 0.34010535431934824), ('TOR', 'DeMar DeRozan', 2009, 0.2804225484724126), ('PHI', 'Nikola Vucevic', 2011, 0.28057598327818534), ('CLE', 'Kevin Porter Jr.', 2019, 0.33026657890173167), ('ATL', 'Onyeka Okongwu', 2020, 0.2498862910647425), ('CLE', 'Evan Mobley', 2021, 0.4494999713503216), ('CLE', 'Isaiah Mobley', 2022, 0.25406081099393324)]"
San Jose State,"[('SAC', 'Tariq Abdul-Wahad', 1997, 0.25587557215007334)]"
Colgate,"[('GSW', 'Adonal Foyle', 1997, 0.20840411036126869)]"
College of Charleston,"[('SAC', 'Anthony Johnson', 1997, 0.3047827250135185), ('LAL', 'Andrew Goudelock', 2011, 0.2265777942723816), ('UTA', 'Jarrell Brantley', 2019, 0.20563015116845015), ('CHA', 'Grant Riller', 2020, 0.23961239126252)]"
Bradley,"[('PHI', 'Anthony Parker', 1997, 0.18806062771815824), ('GSW', ""Patrick O'Bryant"", 2006, 0.1935065267551638)]"
Bowling Green,"[('VAN', 'Antonio Daniels', 1997, 0.3213935094346409), ('PHI', 'Richaun Holmes', 2015, 0.2515035128650782)]"
Cincinnati,"[('DEN', 'Danny Fortson', 1997, 0.3535119340699298), ('LAL', 'Ruben Patterson', 1998, 0.2162698023648387), ('NJN', 'Kenyon Martin', 2000, 0.3865250900093086), ('ATL', 'DerMarr Johnson', 2000, 0.23280789318317927), ('DEN', 'Kenny Satterfield', 2001, 0.27835187597893096), ('DET', 'Jason Maxiell', 2005, 0.19626225071257583), ('SAS', 'James White', 2006, 0.28179100442109367), ('IND', 'Lance Stephenson', 2010, 0.23890598517004513), ('GSW', 'Jacob Evans', 2018, 0.152484724828621)]"
Providence,"[('IND', 'Austin Croshere', 1997, 0.1980564457597708), ('WAS', 'God Shammgod', 1997, 0.24045818905795938), ('BOS', 'Ryan Gomes', 2005, 0.29699992281364723), ('NJN', 'MarShon Brooks', 2011, 0.36228706968507907), ('DAL', 'Ricky Ledo', 2013, 0.2606476271525564), ('MIN', 'Kris Dunn', 2016, 0.2330638234010314), ('DAL', 'Ben Bentil', 2016, 0.08863854024900449)]"
Colorado,"[('TOR', 'Chauncey Billups', 1997, 0.3591615401300026), ('IND', 'David Harrison', 2004, 0.261658153049284), ('UTA', 'Alec Burks', 2011, 0.2726109806785693), ('OKC', 'Andre Roberson', 2013, 0.19834419087490063), ('DET', 'Spencer Dinwiddie', 2014, 0.26618662313381203), ('SAS', 'Derrick White', 2017, 0.25366126522271926), ('DAL', 'Tyler Bey', 2020, 0.14605331107842282), ('POR', 'Jabari Walker', 2022, 0.21988052637123515)]"
New Mexico,"[('LAC', 'Charles Smith', 1997, 0.21964584463002698), ('HOU', 'Kenny Thomas', 1999, 0.3306783792502339), ('IND', 'Danny Granger', 2005, 0.30162432846784276), ('BOS', 'J.R. Giddens', 2008, 0.2909596709388635), ('CHI', 'Tony Snell', 2013, 0.21368969191964146), ('CHI', 'Cameron Bairstow', 2014, 0.12025070985232383)]"
UCLA,"[('DET', ""Charles O'Bannon"", 1997, 0.18444973457981637), ('VAN', 'J.R. Henderson', 1998, 0.2057699197794393), ('PHX', 'Toby Bailey', 1998, 0.20445449041009275), ('SEA', 'Jelani McCoy', 1998, 0.25546077811012047), ('CHH', 'Baron Davis', 1999, 0.3073918295691526), ('BOS', 'Jerome Moiso', 2000, 0.18407913665077735), ('SEA', 'Earl Watson', 2001, 0.23305375456640023), ('MIL', 'Dan Gadzuric', 2002, 0.2131448999284157), ('CLE', 'Jason Kapono', 2003, 0.20318739929180674), ('NYK', 'Trevor Ariza', 2004, 0.2610037831775654), ('PHX', 'Dijon Thompson', 2005, 0.23855359035358892), ('CHA', 'Ryan Hollins', 2006, 0.19963570716028545), ('LAL', 'Jordan Farmar', 2006, 0.24823062173488528), ('DET', 'Arron Afflalo', 2007, 0.22735966793956827), ('MIL', 'Luc Mbah a Moute', 2008, 0.29830896218903646), ('MIN', 'Kevin Love', 2008, 0.3983599368762996), ('OKC', 'Russell Westbrook', 2008, 0.4698444841796319), ('NOH', 'Darren Collison', 2009, 0.42148468847883463), ('PHI', 'Jrue Holiday', 2009, 0.33025702873742985), ('MIN', 'Malcolm Lee', 2011, 0.21454519723922671), ('SAC', 'Tyler Honeycutt', 2011, 0.14954277051381593), ('MIN', 'Shabazz Muhammad', 2013, 0.2297876632670366), ('MIN', 'Zach LaVine', 2014, 0.35977905390300524), ('MEM', 'Jordan Adams', 2014, 0.20825970738763452), ('SAS', 'Kyle Anderson', 2014, 0.1812536197639978), ('GSW', 'Kevon Looney', 2015, 0.2074788615504064), ('TOR', 'Norman Powell', 2015, 0.2665746890476093), ('LAL', 'Lonzo Ball', 2017, 0.4555141498894309), ('IND', 'TJ Leaf', 2017, 0.18923058367150938), ('IND', 'Ike Anigbogu', 2017, 0.1838135087357241), ('IND', 'Aaron Holiday', 2018, 0.28234534742816725), ('DEN', 'Thomas Welsh', 2018, 0.20020929322361578), ('DEN', 'Peyton Watson', 2022, 0.2170263150994016)]"
Stanford,"[('CLE', 'Brevin Knight', 1997, 0.44224829320559955), ('GSW', 'Tim Young', 1999, 0.1938436850833232), ('LAL', 'Mark Madsen', 2000, 0.1803133621772128), ('NJN', 'Jason Collins', 2001, 0.2554502111959707), ('UTA', 'Jarron Collins', 2001, 0.27516630907662337), ('PHX', 'Casey Jacobsen', 2002, 0.23292607606818683), ('ATL', 'Josh Childress', 2004, 0.3465687648399758), ('PHX', 'Robin Lopez', 2008, 0.20092783296582392), ('NJN', 'Brook Lopez', 2008, 0.4008149640023995), ('NYK', 'Landry Fields', 2010, 0.35372209683551675), ('DAL', 'Dwight Powell', 2014, 0.20983658664417015), ('LAL', 'Anthony Brown', 2015, 0.19005382111867078), ('MIA', 'KZ Okpala', 2019, 0.16485429838393495), ('DAL', 'Tyrell Terry', 2020, 0.13178780738634768), ('MEM', 'Ziaire Williams', 2021, 0.2674522285335561)]"
Cal State-Bakersfield,"[('PHI', 'Kebu Stewart', 1997, 0.24078400260928237)]"
Austin Peay,"[('DAL', 'Bubba Wells', 1997, 0.21879725628099544), ('CHI', 'Trenton Hassell', 2001, 0.2997116984402041)]"
Minnesota,"[('DEN', 'Bobby Jackson', 1997, 0.4086304814423511), ('TOR', 'John Thomas', 1997, 0.20248472942149118), ('LAL', 'Sam Jacobson', 1998, 0.32838899038857455), ('UTA', 'Quincy Lewis', 1999, 0.2071978317063438), ('MIL', 'Joel Przybilla', 2000, 0.13015603099418674), ('UTA', 'Kris Humphries', 2004, 0.23349353746230203), ('LAC', 'Daniel Oturu', 2020, 0.19435049256661294)]"
Long Beach State,"[('SEA', 'James Cotton', 1997, 0.24654254210399476)]"
Florida State,"[('LAC', 'James Collins', 1997, 0.2118930655743246), ('DAL', 'Randell Jackson', 1999, 0.16184351554126472), ('LAL', 'Von Wafer', 2005, 0.1748217181324622), ('MEM', 'Alexander Johnson', 2006, 0.24173269159441077), ('LAC', 'Al Thornton', 2007, 0.35982454755834903), ('NYK', 'Toney Douglas', 2009, 0.30032565934517663), ('TOR', 'Solomon Alabi', 2010, 0.11310011340506139), ('WAS', 'Chris Singleton', 2011, 0.21776845296034741), ('DAL', 'Bernard James', 2012, 0.20280870113826266), ('DEN', 'Malik Beasley', 2016, 0.26746350407353914), ('ORL', 'Jonathan Isaac', 2017, 0.2408520745665248), ('CHA', 'Dwayne Bacon', 2017, 0.1928842685948744), ('LAC', 'Terance Mann', 2019, 0.19966983299713023), ('LAC', 'Mfiondu Kabengele', 2019, 0.24345003041913058), ('SAS', 'Devin Vassell', 2020, 0.23750123214125382), ('CHI', 'Patrick Williams', 2020, 0.3083725846381296), ('TOR', 'Scottie Barnes', 2021, 0.4552430618656016)]"
Tennessee-Chattanooga,"[('ORL', 'Johnny Taylor', 1997, 0.21260003584918122)]"
Tulane,"[('MIL', 'Jerald Honeycutt', 1997, 0.2855237008650286), ('ORL', 'Melvin Frazier Jr.', 2018, 0.15917290843090057)]"
Rhode Island,"[('HOU', 'Cuttino Mobley', 1998, 0.32120737930355164), ('DEN', 'Tyson Wheeler', 1998, 0.5389664548913808), ('LAC', 'Lamar Odom', 1999, 0.493178888428446)]"
St. John's (NY),"[('VAN', 'Felipe Lopez', 1998, 0.3030649979745073), ('CHI', 'Metta World Peace', 1999, 0.36857490578534186), ('NYK', 'Lavor Postell', 2000, 0.21532384867848184), ('POR', 'Erick Barkley', 2000, 0.2366054478809955), ('ORL', 'Maurice Harkless', 2012, 0.28090766486558466)]"
Oregon State,"[('CHI', 'Corey Benjamin', 1998, 0.21775790262995298), ('DAL', 'Jared Cunningham', 2012, 0.23246031244273024)]"
Ball State,"[('POR', 'Bonzi Wells', 1998, 0.3110478420783173)]"
Baylor,"[('LAC', 'Brian Skinner', 1998, 0.22220023145642367), ('GSW', 'Ekpe Udoh', 2010, 0.2336017496367577), ('DEN', 'Quincy Miller', 2012, 0.16138294104073822), ('TOR', 'Quincy Acy', 2012, 0.26818939242818723), ('OKC', 'Perry Jones III', 2012, 0.19998867443076626), ('BKN', 'Cory Jefferson', 2014, 0.24084036923583832), ('ATL', 'Taurean Prince', 2016, 0.24993487147008572), ('UTA', 'Jared Butler', 2021, 0.24689480766309457), ('SAC', 'Davion Mitchell', 2021, 0.3598544033189957), ('IND', 'Kendall Brown', 2022, 0.18594430790489594), ('SAS', 'Jeremy Sochan', 2022, 0.365722813768485)]"
Valparaiso,"[('HOU', 'Bryce Drew', 1998, 0.2105185142554423), ('PHX', 'Alec Peters', 2017, 0.23391676865199273)]"
Toledo,"[('PHI', 'Casey Shaw', 1998, 0.1477367390560723), ('GSW', 'Ryan Rollins', 2022, 0.2284916188130132)]"
Duke,"[('ATL', 'Roshown McLeod', 1998, 0.25072724366389676), ('MIN', 'William Avery', 1999, 0.21386977018111344), ('CLE', 'Trajan Langdon', 1999, 0.27673198473192656), ('ORL', 'Corey Maggette', 1999, 0.3128559601333261), ('CHI', 'Elton Brand', 1999, 0.5187213761759802), ('MEM', 'Shane Battier', 2001, 0.3926724337875702), ('GSW', 'Mike Dunleavy', 2002, 0.2641543730083111), ('CLE', 'Carlos Boozer', 2002, 0.36528695828322805), ('CHI', 'Jay Williams', 2002, 0.3616486435286044), ('MEM', 'Dahntay Jones', 2003, 0.1803107048132122), ('CHI', 'Luol Deng', 2004, 0.38646645242722705), ('CHI', 'Chris Duhon', 2004, 0.31138027927716067), ('LAC', 'Daniel Ewing', 2005, 0.21155575216113118), ('ATL', 'Shelden Williams', 2006, 0.27394124913538054), ('ORL', 'JJ Redick', 2006, 0.24368209863887605), ('POR', 'Josh McRoberts', 2007, 0.26760461546819553), ('CHA', 'Gerald Henderson', 2009, 0.19128647053001369), ('CLE', 'Kyrie Irving', 2011, 0.5005134579530169), ('POR', 'Nolan Smith', 2011, 0.22351475425955716), ('NOH', 'Austin Rivers', 2012, 0.252556151771973), ('IND', 'Miles Plumlee', 2012, 0.15614788792286574), ('LAL', 'Ryan Kelly', 2013, 0.29464982331371276), ('BKN', 'Mason Plumlee', 2013, 0.3108223137124032), ('UTA', 'Rodney Hood', 2014, 0.3037334181047661), ('MIL', 'Jabari Parker', 2014, 0.3683551253478659), ('PHI', 'Jahlil Okafor', 2015, 0.44931780220482165), ('MIN', 'Tyus Jones', 2015, 0.24483956380333272), ('MIA', 'Justise Winslow', 2015, 0.28851526744130523), ('LAL', 'Brandon Ingram', 2016, 0.3115137540916672), ('DET', 'Luke Kennard', 2017, 0.2922280432619346), ('BOS', 'Jayson Tatum', 2017, 0.3932810222718919), ('UTA', 'Grayson Allen', 2018, 0.24497383143705612), ('CHI', 'Wendell Carter Jr.', 2018, 0.3742387579559372), ('SAC', 'Marvin Bagley III', 2018, 0.4217716550872774), ('ATL', 'Cam Reddish', 2019, 0.31399316502536717), ('NOP', 'Zion Williamson', 2019, 0.5248139230661041), ('CLE', 'Marques Bolden', 2019, 0.1810122762931539), ('NYK', 'RJ Barrett', 2019, 0.39894368399170155), ('IND', 'Cassius Stanley', 2020, 0.19185698587342595), ('SAS', 'Tre Jones', 2020, 0.20155863710974217), ('CHA', 'Vernon Carey Jr.', 2020, 0.20309029951213117), ('ATL', 'Jalen Johnson', 2021, 0.20666074744505894), ('ORL', 'Paolo Banchero', 2022, 0.5121813563320105), ('NYK', 'Trevor Keels', 2022, 0.16603946372764036), ('MIN', 'Wendell Moore Jr.', 2022, 0.16277339101931823), ('ATL', 'AJ Griffin', 2022, 0.2815642800198999), ('CHA', 'Mark Williams', 2022, 0.34650794314837025)]"
South Carolina,"[('CLE', 'Ryan Stack', 1998, 0.19141446185186217), ('NYK', 'Renaldo Balkman', 2006, 0.25939732951286776), ('LAC', 'Sindarius Thornwell', 2017, 0.2041964840825551)]"
Notre Dame,"[('PHX', 'Pat Garrity', 1998, 0.2514540489751427), ('GSW', 'Troy Murphy', 2001, 0.26467244278979), ('MEM', 'Ryan Humphrey', 2002, 0.16812790334346886), ('CLE', 'Luke Harangody', 2010, 0.222280769380088), ('NYK', 'Jerian Grant', 2015, 0.2685198873442793), ('POR', 'Pat Connaughton', 2015, 0.16211681619224014), ('BOS', 'Demetrius Jackson', 2016, 0.24596245899094746), ('SAS', 'Blake Wesley', 2022, 0.2571631261771867)]"
Iowa,"[('CHH', 'Ricky Davis', 1998, 0.25596234244872235), ('ORL', 'Devyn Marble', 2014, 0.17484299286691649), ('DET', 'Luka Garza', 2021, 0.2639511274768931), ('SAS', 'Joe Wieskamp', 2021, 0.1645906823918983), ('SAC', 'Keegan Murray', 2022, 0.3399552606969077)]"
Nebraska,"[('LAL', 'Tyronn Lue', 1998, 0.2427197819738597), ('TOR', 'Dalano Banton', 2021, 0.22409391022374545), ('CHA', 'Bryce McGowens', 2022, 0.23397524012882207)]"
Nevada-Las Vegas,"[('DEN', 'Keon Clark', 1998, 0.21169704512654133), ('PHX', 'Shawn Marion', 1999, 0.36938966458861633), ('BOS', 'Marcus Banks', 2003, 0.271878108969618), ('CLE', 'Anthony Bennett', 2013, 0.22923372373936388), ('GSW', 'Patrick McCaw', 2016, 0.2056368897760689), ('ORL', 'Stephen Zimmerman', 2016, 0.15577368474650527)]"
Florida,"[('SAC', 'Jason Williams', 1998, 0.4100288479479474), ('ORL', 'Mike Miller', 2000, 0.34467216955192786), ('DAL', 'Donnell Harvey', 2000, 0.18796835751269433), ('NYK', 'David Lee', 2005, 0.2640505204151944), ('ATL', 'Al Horford', 2007, 0.39144459425946504), ('MIN', 'Chris Richard', 2007, 0.17559607853340178), ('MIN', 'Corey Brewer', 2007, 0.2551052242563573), ('CHI', 'Joakim Noah', 2007, 0.2981676584203019), ('DEN', 'Taurean Green', 2007, 0.21467395396126687), ('PHI', 'Marreese Speights', 2008, 0.2929210620364946), ('HOU', 'Chandler Parsons', 2011, 0.3354858579433324), ('DET', 'Vernon Macklin', 2011, 0.18803973050621633), ('WAS', 'Bradley Beal', 2012, 0.3749248291533929), ('CHI', 'Erik Murphy', 2013, 0.09336477056223523), ('CHA', 'Scottie Lewis', 2021, 0.12783718287051338), ('OKC', 'Tre Mann', 2021, 0.31423267738638755)]"
Florida A&M,"[('SAC', 'Jerome James', 1998, 0.2370913170336868)]"
Pacific,"[('LAC', 'Michael Olowokandi', 1998, 0.3386376404605629)]"
Saint Louis,"[('PHI', 'Larry Hughes', 1998, 0.3304748366629162)]"
Tulsa,"[('CHI', 'Michael Ruffin', 1999, 0.19471719991513206)]"
