Louisiana State,"[('HOU', 'Randy Livingston', 1996, 0.24635695204941752), ('SAC', 'Jabari Smith', 2000, 0.2225919864814793), ('VAN', 'Stromile Swift', 2000, 0.2401826181874097), ('NOK', 'Brandon Bass', 2005, 0.1866388234767106), ('CHI', 'Tyrus Thomas', 2006, 0.2914664084117684), ('BOS', 'Glen Davis', 2007, 0.2636408511464775), ('GSW', 'Anthony Randolph', 2008, 0.32470230858067256), ('NOH', 'Marcus Thornton', 2009, 0.3697036738639134), ('MIL', ""Johnny O'Bryant III"", 2014, 0.19970445753264734), ('MEM', 'Jarell Martin', 2015, 0.2589159890494422), ('BOS', 'Jordan Mickey', 2015, 0.19881273965115087), ('BOS', 'Tremont Waters', 2019, 0.2526472203789482), ('ATL', 'Skylar Mays', 2020, 0.2330007353869589), ('BKN', 'Cam Thomas', 2021, 0.29012170243304586), ('HOU', 'Tari Eason', 2022, 0.33315087445318364)]"
Washington,"[('PHI', 'Todd MacCulloch', 1999, 0.22590057271601646), ('NYK', 'Nate Robinson', 2005, 0.3157894020927557), ('POR', 'Brandon Roy', 2006, 0.44419239647498215), ('PHI', 'Bobby Jones', 2006, 0.21245579316732974), ('SAC', 'Spencer Hawes', 2007, 0.2481610346065061), ('SAC', 'Jon Brockman', 2009, 0.21736091787761538), ('NOH', 'Quincy Pondexter', 2010, 0.1815816826278397), ('SAC', 'Isaiah Thomas', 2011, 0.37419245434028875), ('MEM', 'Tony Wroten', 2012, 0.21721200319839182), ('TOR', 'Terrence Ross', 2012, 0.2479160857129162), ('LAC', 'CJ Wilcox', 2014, 0.20451246191122938), ('PHX', 'Marquese Chriss', 2016, 0.30496739663820516), ('SAS', 'Dejounte Murray', 2016, 0.2554416270094306), ('PHI', 'Markelle Fultz', 2017, 0.34150372653763045), ('MIN', 'Jaylen Nowell', 2019, 0.21334753127334058), ('PHI', 'Matisse Thybulle', 2019, 0.21697186876280705), ('DET', 'Isaiah Stewart', 2020, 0.32572058274403326), ('MIN', 'Jaden McDaniels', 2020, 0.2591591811920524)]"
Miami (FL),"[('MIA', 'Tim James', 1999, 0.3410471452751341), ('PHI', 'John Salmons', 2002, 0.18901289727047063), ('IND', 'James Jones', 2003, 0.15128255561573978), ('DAL', 'Shane Larkin', 2013, 0.22050106257710023)]"
Texas State,"[('IND', 'Jeff Foster', 1999, 0.21669415609972395)]"
Miami (OH),"[('MIN', 'Wally Szczerbiak', 1999, 0.36641991083154163)]"
Pittsburgh,"[('GSW', 'Vonteego Cummings', 1999, 0.33116386782244595), ('GSW', 'Chris Taft', 2005, 0.2104829872251779), ('CHI', 'Aaron Gray', 2007, 0.26131900581548656), ('MEM', 'Sam Young', 2009, 0.27652318507280965), ('SAS', 'DeJuan Blair', 2009, 0.34748683755140014), ('OKC', 'Steven Adams', 2013, 0.23549278654002478)]"
Creighton,"[('MIA', 'Rodney Buford', 1999, 0.22028440378421768), ('PHI', 'Kyle Korver', 2003, 0.2256794539098589), ('CHI', 'Doug McDermott', 2014, 0.19783576735424271), ('MIN', 'Justin Patton', 2017, 0.2585808541716186), ('DET', 'Khyri Thomas', 2018, 0.16592856167361636)]"
Penn State,"[('WAS', 'Calvin Booth', 1999, 0.22157597897602996)]"
Old Dominion,"[('ATL', 'Cal Bowdler', 1999, 0.18974622551850354)]"
Fresno State,"[('DEN', 'Chris Herren', 1999, 0.22526992628290463), ('WAS', 'Courtney Alexander', 2000, 0.29348324046039315), ('LAC', 'Melvin Ely', 2002, 0.2434070393619304), ('HOU', 'Tito Maddox', 2002, 0.18875685713366477), ('TOR', 'Chris Jefferies', 2002, 0.20043051489169747), ('WAS', 'Dominic McGuire', 2007, 0.15773846577415016), ('IND', 'Paul George', 2010, 0.28910655756384657)]"
Barton Community College,"[('TOR', 'Aleksandar Radojevic', 1999, 0.21469855675052685)]"
Northwestern,"[('NJN', 'Evan Eschmeyer', 1999, 0.222131299035224)]"
Xavier,"[('DEN', 'James Posey', 1999, 0.2984857917830123), ('NOH', 'David West', 2003, 0.24783093473066645), ('LAC', 'Lionel Chalmers', 2004, 0.20431899509561588), ('CHA', 'Derrick Brown', 2009, 0.20734545400809598), ('WAS', 'Jordan Crawford', 2010, 0.3587567398792196), ('IND', 'Edmond Sumner', 2017, 0.2705214063274953)]"
Augsburg,"[('LAL', 'Devean George', 1999, 0.2308381825552314)]"
Ohio State,"[('MIL', 'Michael Redd', 2000, 0.1976663750306321), ('MIA', 'Daequan Cook', 2007, 0.2901249977056658), ('MEM', 'Mike Conley', 2007, 0.34702953085683347), ('UTA', 'Kosta Koufos', 2008, 0.2458312422063468), ('OKC', 'Byron Mullens', 2009, 0.16391939653552265), ('PHI', 'Evan Turner', 2010, 0.2944971899142984), ('BOS', 'Jared Sullinger', 2012, 0.2986502765417427), ('LAL', ""D'Angelo Russell"", 2015, 0.39017463488040116), ('MIN', 'Keita Bates-Diop', 2018, 0.22330547835371514), ('SAS', 'Malaki Branham', 2022, 0.3109367772640013)]"
Louisiana-Monroe,"[('WAS', 'Mike Smith', 2000, 0.1878312061552063)]"
Missouri,"[('LAC', 'Keyon Dooling', 2000, 0.26982736361609333), ('LAL', 'Kareem Rush', 2002, 0.19558314494276133), ('DEN', 'Linas Kleiza', 2005, 0.21631348534851833), ('MEM', 'DeMarre Carroll', 2009, 0.18887373165550178), ('DET', 'Kim English', 2012, 0.18763360008882593), ('LAL', 'Jordan Clarkson', 2014, 0.3824600511154612)]"
Auburn,"[('TOR', ""Mamadou N'diaye"", 2000, 0.17364957944245932), ('GSW', 'Chris Porter', 2000, 0.2922960767469769), ('IND', 'Jamison Brewer', 2001, 0.1329873635631015), ('CLE', 'Isaac Okoro', 2020, 0.2910086283012292), ('CHA', 'JT Thor', 2021, 0.17718065916333656), ('ATL', 'Sharife Cooper', 2021, 0.14288757064628896), ('UTA', 'Walker Kessler', 2022, 0.3746669380482959), ('HOU', 'Jabari Smith Jr.', 2022, 0.37664484977607077)]"
Purdue,"[('DET', 'Brian Cardinal', 2000, 0.17167018339553639), ('HOU', 'Carl Landry', 2007, 0.3340585886476126), ('BOS', 'JaJuan Johnson', 2011, 0.21652121399509427), ('BOS', ""E'Twaun Moore"", 2011, 0.22725980069216967), ('DAL', 'AJ Hammons', 2016, 0.1875136872473602), ('POR', 'Caleb Swanigan', 2017, 0.20567236581566625), ('HOU', 'Vincent Edwards', 2018, 0.13094234223396276), ('BOS', 'Carsen Edwards', 2019, 0.19647338467485223), ('DET', 'Jaden Ivey', 2022, 0.46488982587533645)]"
Texas,"[('CLE', 'Chris Mihm', 2000, 0.29104708809978086), ('MEM', 'Chris Owens', 2002, 0.37501722319453884), ('MIL', 'T.J. Ford', 2003, 0.37049388259363997), ('ATL', 'Royal Ivey', 2004, 0.22121966697080053), ('CLE', 'Daniel Gibson', 2006, 0.2328444591062495), ('TOR', 'PJ Tucker', 2006, 0.19228772324030285), ('POR', 'LaMarcus Aldridge', 2006, 0.3072136636722718), ('SEA', 'Kevin Durant', 2007, 0.45419487068085823), ('CHA', 'D.J. Augustin', 2008, 0.3602451683778929), ('NJN', 'Damion James', 2010, 0.2381588658495699), ('MIA', 'Dexter Pittman', 2010, 0.27414921166557643), ('BOS', 'Avery Bradley', 2010, 0.19188024535228432), ('SAS', 'Cory Joseph', 2011, 0.17502248385063712), ('DEN', 'Jordan Hamilton', 2011, 0.273633289202295), ('CLE', 'Tristan Thompson', 2011, 0.3149597266548078), ('IND', 'Myles Turner', 2015, 0.33771611641761584), ('BKN', 'Jarrett Allen', 2017, 0.3168753058795062)]"
Oklahoma State,"[('SEA', 'Desmond Mason', 2000, 0.2456505458540894), ('BOS', 'Tony Allen', 2004, 0.28397131848511686), ('TOR', 'Joey Graham', 2005, 0.26689620456573265), ('SAS', 'James Anderson', 2010, 0.2057506777349244), ('BKN', 'Markel Brown', 2014, 0.21663865506847557), ('BOS', 'Marcus Smart', 2014, 0.3125207311057134), ('LAC', 'Jawun Evans', 2017, 0.24583076933485612), ('DET', 'Cade Cunningham', 2021, 0.5087988162387824)]"
Oklahoma,"[('DAL', 'Eduardo Najera', 2000, 0.21539439901695256), ('PHX', 'Taylor Griffin', 2009, 0.16228546985854703), ('LAC', 'Willie Warren', 2010, 0.20418096147597797), ('SAC', 'Buddy Hield', 2016, 0.3279474711740264), ('ATL', 'Trae Young', 2018, 0.5530425252052927)]"
Arizona State,"[('MIA', 'Eddie House', 2000, 0.2513034304316713), ('GSW', 'Ike Diogu', 2005, 0.2863717969999025), ('OKC', 'James Harden', 2009, 0.34026916278595337), ('POR', 'Jeff Ayres', 2009, 0.2082970720853825), ('CLE', 'Carrick Felix', 2013, 0.24553807388961987), ('HOU', 'Josh Christopher', 2021, 0.3026816814944913)]"
Vanderbilt,"[('HOU', 'Dan Langhi', 2000, 0.1962059386377757), ('NOH', 'Matt Freije', 2004, 0.20814401387705214), ('CHA', 'Jeffery Taylor', 2012, 0.23338135654774658), ('ATL', 'John Jenkins', 2012, 0.25097483744107296), ('GSW', 'Festus Ezeli', 2012, 0.19849190459081878), ('MEM', 'Wade Baldwin IV', 2016, 0.22356442671389884), ('GSW', 'Damian Jones', 2016, 0.17780901393798065), ('CLE', 'Darius Garland', 2019, 0.35628371054795577), ('BOS', 'Aaron Nesmith', 2020, 0.2293285382856042), ('DET', 'Saben Lee', 2020, 0.29724135440541233)]"
Northern Arizona,"[('DEN', 'Dan McClintock', 2000, 0.20206544596631804)]"
DePaul,"[('LAC', 'Quentin Richardson', 2000, 0.2953590660026354), ('ORL', 'Steven Hunter', 2001, 0.20679114283261602), ('WAS', 'Bobby Simmons', 2001, 0.21570150282924094), ('NYK', 'Wilson Chandler', 2007, 0.2747165444889998), ('PHI', 'Paul Reed', 2020, 0.2700811002829538)]"
North Carolina-Charlotte,"[('DET', 'Rodney White', 2001, 0.2632022676654126)]"
Clemson,"[('MEM', 'Will Solomon', 2001, 0.24375820412120366), ('WAS', 'Trevor Booker', 2010, 0.252542039408453), ('HOU', 'KJ McDaniels', 2014, 0.2845858446852308)]"
Seton Hall,"[('PHI', 'Samuel Dalembert', 2001, 0.18327307075262808), ('HOU', 'Eddie Griffin', 2001, 0.30613424628481933), ('BKN', 'Isaiah Whitehead', 2016, 0.2943957412658444), ('MIL', 'Sandro Mamukelashvili', 2021, 0.2226459910810394)]"
Northwest Florida State,"[('BOS', 'Kedrick Brown', 2001, 0.1802325562517321)]"
Arkansas,"[('PHX', 'Joe Johnson', 2001, 0.28987814278917257), ('UTA', 'Ronnie Brewer', 2006, 0.21864520919023922), ('DEN', 'Sonny Weems', 2008, 0.19027308088594239), ('CHI', 'Bobby Portis', 2015, 0.30349375749600066), ('CHI', 'Daniel Gafford', 2019, 0.24480734026995774), ('PHI', 'Isaiah Joe', 2020, 0.2070366528483598), ('GSW', 'Moses Moody', 2021, 0.21341229888796578), ('OKC', 'Jaylin Williams', 2022, 0.2871463122468732)]"
Southern Methodist,"[('ORL', 'Jeryl Sasser', 2001, 0.17776120365932646), ('MIL', 'Sterling Brown', 2017, 0.21145486457876553), ('BOS', 'Semi Ojeleye', 2017, 0.16778034946438822), ('PHI', 'Shake Milton', 2018, 0.2131279468273355)]"
Pepperdine,"[('NJN', 'Brandon Armstrong', 2001, 0.17669199435207603), ('DET', 'Alex Acker', 2005, 0.1845384827639711), ('BKN', 'Kessler Edwards', 2021, 0.241694670061569)]"
Houston,"[('PHX', 'Alton Ford', 2001, 0.21673926886015962), ('NYK', 'Damyean Dotson', 2017, 0.22548610013689996), ('NYK', 'Quentin Grimes', 2021, 0.24298612669248185)]"
La Salle,"[('MIA', 'Rasual Butler', 2002, 0.27627939194305867)]"
Illinois,"[('MEM', 'Robert Archibald', 2002, 0.186638630894337), ('NYK', 'Frank Williams', 2002, 0.17806712073182074), ('LAL', 'Brian Cook', 2003, 0.23666735355918153), ('HOU', 'Luther Head', 2005, 0.3153813970884844), ('UTA', 'Deron Williams', 2005, 0.36500968977516796), ('ORL', 'James Augustine', 2006, 0.18688927830597155), ('UTA', 'Dee Brown', 2006, 0.1892342252308277), ('POR', 'Meyers Leonard', 2012, 0.25463768817642785), ('CHI', 'Ayo Dosunmu', 2021, 0.3203764540334619)]"
Virginia,"[('CHI', 'Roger Mason Jr.', 2002, 0.17381475355971157), ('CHA', 'Sean Singletary', 2008, 0.1998283300524001), ('ATL', 'Mike Scott', 2012, 0.2603255934376112), ('CLE', 'Joe Harris', 2014, 0.18534988002743544), ('DAL', 'Justin Anderson', 2015, 0.22467543766841236), ('MIL', 'Malcolm Brogdon', 2016, 0.3697557948271934), ('SAC', 'Kyle Guy', 2019, 0.1677920797313028), ('ATL', ""De'Andre Hunter"", 2019, 0.34213578615983825), ('PHX', 'Ty Jerome', 2019, 0.21193412266038622), ('NOP', 'Trey Murphy III', 2021, 0.2351513891895436)]"
Northeast Mississippi Community College,"[('POR', 'Qyntel Woods', 2002, 0.2032643481487232)]"
Marshall,"[('NJN', 'Tamar Slay', 2002, 0.19737913346203817), ('SAC', 'Hassan Whiteside', 2010, 0.0)]"
Gonzaga,"[('ATL', 'Dan Dickau', 2002, 0.2380483433023919), ('LAL', 'Ronny Turiaf', 2005, 0.1875737585560322), ('CHA', 'Adam Morrison', 2006, 0.33122036946911587), ('DET', 'Austin Daye', 2009, 0.24429996643691754), ('LAL', 'Robert Sacre', 2012, 0.1498073856621364), ('BOS', 'Kelly Olynyk', 2013, 0.3400181371442237), ('OKC', 'Domantas Sabonis', 2016, 0.2540402232465032), ('POR', 'Zach Collins', 2017, 0.23692926623939073), ('MEM', 'Brandon Clarke', 2019, 0.3775353119381193), ('WAS', 'Rui Hachimura', 2019, 0.3821035547323613), ('GSW', 'Zach Norvell Jr.', 2019, 0.1689912425766988), ('ORL', 'Jalen Suggs', 2021, 0.39827501436323115), ('WAS', 'Corey Kispert', 2021, 0.27095920069159574), ('IND', 'Andrew Nembhard', 2022, 0.346382618591864)]"
Oregon,"[('IND', 'Fred Jones', 2002, 0.14624116505694398), ('SEA', 'Luke Ridnour', 2003, 0.26999372226880797), ('CLE', 'Luke Jackson', 2004, 0.24355487446422516), ('HOU', 'Aaron Brooks', 2007, 0.2661979786822695), ('SAS', 'Malik Hairston', 2008, 0.22425202241150388), ('IND', 'Joe Young', 2015, 0.2457559613676643), ('ATL', 'Tyler Dorsey', 2017, 0.2714607769329273), ('MEM', 'Dillon Brooks', 2017, 0.3155713758098671), ('GSW', 'Jordan Bell', 2017, 0.3008560987648065), ('WAS', 'Troy Brown Jr.', 2018, 0.2473581268482203), ('DEN', 'Bol Bol', 2019, 0.2812213137969826), ('BOS', 'Payton Pritchard', 2020, 0.28654982370495086), ('IND', 'Chris Duarte', 2021, 0.3653049326737176)]"
Shaw,"[('SEA', 'Flip Murray', 2002, 0.2223457422624657)]"
Central Michigan,"[('LAC', 'Chris Kaman', 2003, 0.2889600327254731)]"
Ohio,"[('BOS', 'Brandon Hunter', 2003, 0.22558584017693162)]"
North Dakota,"[('MIA', 'Jerome Beasley', 2003, 0.2940468763828574)]"
Detroit Mercy,"[('PHI', 'Willie Green', 2003, 0.2763283974536321), ('SAC', 'Ray McCallum', 2013, 0.2688566204771084)]"
Boston College,"[('MEM', 'Troy Bell', 2003, 0.22824074955010917), ('MIN', 'Craig Smith', 2006, 0.30348501446487464), ('CHA', 'Jared Dudley', 2007, 0.2635337259848815), ('NJN', 'Sean Williams', 2007, 0.2631150127171737), ('OKC', 'Reggie Jackson', 2011, 0.2277023168775496), ('LAC', 'Jerome Robinson', 2018, 0.19800281152258262)]"
Brigham Young,"[('ATL', 'Travis Hansen', 2003, 0.18250650775796584), ('TOR', 'Rafael Araujo', 2004, 0.21589453606776118), ('SAC', 'Jimmer Fredette', 2011, 0.2730785502225734)]"
Central Florida,"[('ORL', 'Mark Jones', 2004, 0.15445977266254285), ('HOU', 'Jermaine Taylor', 2009, 0.22772584628142392)]"
Cal State-Fullerton,"[('TOR', 'Pape Sow', 2004, 0.18063814040015738)]"
Nevada,"[('UTA', 'Kirk Snyder', 2004, 0.23682704123192247), ('LAC', 'Nick Fazekas', 2007, 0.2603485230375006), ('MIL', 'Ramon Sessions', 2007, 0.4062080954194891), ('WAS', 'JaVale McGee', 2008, 0.2782239004328228), ('POR', 'Armon Johnson', 2010, 0.23666209709092487), ('POR', 'Luke Babbitt', 2010, 0.17304810846779875), ('TOR', 'Jalen Harris', 2020, 0.2918262167569512)]"
Western Carolina,"[('SAC', 'Kevin Martin', 2004, 0.19851540025724512)]"
Manhattan,"[('DEN', 'Luis Flores', 2004, 0.2630386457816775)]"
Mississippi,"[('BOS', 'Justin Reed', 2004, 0.21210098803773966)]"
Saint Joseph's,"[('BOS', 'Delonte West', 2004, 0.24121801527436548), ('ORL', 'Jameer Nelson', 2004, 0.3271318440556552), ('ATL', ""DeAndre' Bembry"", 2016, 0.19522608836915736)]"
Wisconsin,"[('DAL', 'Devin Harris', 2004, 0.265521088490193), ('PHX', 'Alando Tucker', 2007, 0.22142282669522614), ('MIL', 'Jon Leuer', 2011, 0.23883399376691217), ('CHA', 'Frank Kaminsky', 2015, 0.28790431942512407), ('HOU', 'Sam Dekker', 2015, 0.011704360200671907), ('WAS', 'Johnny Davis', 2022, 0.2455523243976382)]"
Southeastern Illinois,"[('ATL', 'Donta Smith', 2004, 0.20659263879818343)]"
Yonsei (KOR),"[('POR', 'Ha Ha', 2004, 0.1726723587814585)]"
Walsh,"[('UTA', 'Robert Whaley', 2005, 0.1876351297283265)]"
Louisiana-Lafayette,"[('BOS', 'Orien Greene', 2005, 0.21249082086358614), ('ORL', 'Elfrid Payton', 2014, 0.40327303744496845)]"
Texas A&M,"[('NJN', 'Antoine Wright', 2005, 0.15386864892889288), ('ATL', 'Acie Law', 2007, 0.22549104706732373), ('LAC', 'DeAndre Jordan', 2008, 0.2491559286270529), ('DET', 'Khris Middleton', 2012, 0.24730506602649246), ('BOS', 'Robert Williams III', 2018, 0.2101529644035112)]"
Rutgers,"[('SAC', 'Quincy Douby', 2006, 0.18709133135270642), ('WAS', 'Hamady Ndiaye', 2010, 0.1512202770577021)]"
Louisiana Tech,"[('UTA', 'Paul Millsap', 2006, 0.3159563086927864)]"
South Florida,"[('ATL', 'Solomon Jones', 2006, 0.20642330014873353), ('DAL', 'Dominique Jones', 2010, 0.2157805761264414)]"
Temple,"[('NYK', 'Mardy Collins', 2006, 0.24230854067814614), ('PHI', 'Lavoy Allen', 2011, 0.26150224499692903)]"
Colorado State,"[('PHI', 'Jason Smith', 2007, 0.2249902176103702), ('MEM', 'David Roddy', 2022, 0.2539318556547436)]"
Eastern Washington,"[('DET', 'Rodney Stuckey', 2007, 0.3254857078853061)]"
Rice,"[('UTA', 'Morris Almond', 2007, 0.1706571883283937)]"
West Virginia,"[('MIL', 'Joe Alexander', 2008, 0.23749940679960777), ('LAL', 'Devin Ebanks', 2010, 0.22456140055413068), ('MEM', 'Jevon Carter', 2018, 0.23252217931954275), ('NYK', 'Miles McBride', 2021, 0.20618085524022842)]"
Rider,"[('SAC', 'Jason Thompson', 2008, 0.37087344219936824)]"
Kansas State,"[('BOS', 'Henry Walker', 2008, 0.2224825233413521), ('MIA', 'Michael Beasley', 2008, 0.3956792776220948), ('ORL', 'Wes Iwundu', 2017, 0.19915690642385195)]"
Indiana Purdue-Indianapolis,"[('SAS', 'George Hill', 2008, 0.2740584804742809)]"
Alabama-Birmingham,"[('DET', 'Walter Sharpe', 2008, 0.19058977228293908)]"
Midland,"[('TOR', 'Nathan Jawai', 2008, 0.0999027660992861)]"
Saint Mary's (CA),"[('POR', 'Patty Mills', 2009, 0.25428387735332525)]"
Davidson,"[('GSW', 'Stephen Curry', 2009, 0.48798689709702625)]"
Virginia Commonwealth,"[('OKC', 'Eric Maynor', 2009, 0.2789348519396307), ('MIL', 'Larry Sanders', 2010, 0.2241198221692706), ('DEN', 'Bones Hyland', 2021, 0.356604167010307), ('MEM', 'Vince Williams Jr.', 2022, 0.16710859102507722)]"
Tennessee-Martin,"[('MEM', 'Lester Hudson', 2009, 0.2230636758333854)]"
Butler,"[('UTA', 'Gordon Hayward', 2010, 0.2430884163583695), ('WAS', 'Shelvin Mack', 2011, 0.23401569784168366)]"
Le Moyne,"[('WAS', 'Kevin Seraphin', 2010, 0.1924515115409544)]"
Texas-El Paso,"[('LAL', 'Derrick Caracter', 2010, 0.1995154038495626)]"
Richmond,"[('ORL', 'Justin Harper', 2011, 0.1656138223375209)]"
San Diego State,"[('SAS', 'Kawhi Leonard', 2011, 0.3145026895130213), ('MEM', 'Jamaal Franklin', 2013, 0.18520467691935194), ('CHA', 'Jalen McDaniels', 2019, 0.2592426398825914), ('TOR', 'Malachi Flynn', 2020, 0.30065913269751254)]"
Morehead State,"[('DEN', 'Kenneth Faried', 2011, 0.3721018631055677)]"
Oakland,"[('GSW', 'Keith Benson', 2011, 0.15359525554160697)]"
Northern Illinois,"[('PHI', 'Xavier Silas', 2011, 0.24204353729142583)]"
Hofstra,"[('GSW', 'Charles Jenkins', 2011, 0.2812283137840897), ('UTA', 'Justin Wright-Foreman', 2019, 0.2532478236479236)]"
Cleveland State,"[('MIA', 'Norris Cole', 2011, 0.27396753946640917)]"
St. Bonaventure,"[('ORL', 'Andrew Nicholson', 2012, 0.296922994979252)]"
Weber State,"[('POR', 'Damian Lillard', 2012, 0.49747375665002264), ('UTA', 'Joel Bolomboy', 2016, 0.23620790478302642)]"
California-Santa Barbara,"[('IND', 'Orlando Johnson', 2012, 0.23544364720218525)]"
Tennessee Tech,"[('UTA', 'Kevin Murphy', 2012, 0.1645688249622736)]"
Norfolk State,"[('ORL', ""Kyle O'Quinn"", 2012, 0.25903821437067703)]"
Lehigh,"[('POR', 'CJ McCollum', 2013, 0.23929448397054584)]"
North Texas,"[('DET', 'Tony Mitchell', 2013, 0.17401546333524545)]"
South Dakota State,"[('MIL', 'Nate Wolters', 2013, 0.29941422870762)]"
Bucknell,"[('ATL', 'Mike Muscala', 2013, 0.22884722967204305)]"
Wichita State,"[('NYK', 'Cleanthony Early', 2014, 0.24495052193239109), ('LAC', 'Landry Shamet', 2018, 0.2797608470488438)]"
UNLV,"[('MIL', 'Rashad Vaughn', 2015, 0.17156836862052285)]"
Georgia State,"[('BOS', 'RJ Hunter', 2015, 0.18278423410790368)]"
Wyoming,"[('LAL', 'Larry Nance Jr.', 2015, 0.26228893671959097), ('SAC', 'Justin James', 2019, 0.1926430158627349)]"
New Mexico State,"[('TOR', 'Pascal Siakam', 2016, 0.22148075785269802)]"
Miami,"[('PHX', 'Davon Reed', 2017, 0.1884073194309861), ('DET', 'Bruce Brown', 2018, 0.21336216585402237), ('SAS', 'Lonnie Walker IV', 2018, 0.19632364143917877), ('TOR', 'Dewan Hernandez', 2019, 0.2824335607419573)]"
"University of California, Berkeley","[('MEM', 'Ivan Rabb', 2017, 0.28479255730804653)]"
University of Colorado Boulder,"[('PHX', 'George King', 2018, 0.014005602240896357)]"
Missouri State,"[('IND', 'Alize Johnson', 2018, 0.12986059381431442)]"
Boise State,"[('CHI', 'Chandler Hutchison', 2018, 0.2430268430597126)]"
USC,"[('PHX', ""De'Anthony Melton"", 2018, 0.27351013968073123), ('SAS', 'Chimezie Metu', 2018, 0.19408252285834052)]"
University of Dayton,"[('DAL', 'Kostas Antetokounmpo', 2018, 0.19697719993307658)]"
Georgia Institute of Technology,"[('MIN', 'Josh Okogie', 2018, 0.25980068444767007)]"
University of Texas at Austin,"[('ORL', 'Mo Bamba', 2018, 0.28904385253437587)]"
Texas-Austin,"[('NOP', 'Jaxson Hayes', 2019, 0.2970565889134862), ('POR', 'Greg Brown III', 2021, 0.2392551050199052), ('CHA', 'Kai Jones', 2021, 0.1807493434624223), ('NYK', 'Jericho Sims', 2021, 0.23519387542251594)]"
Nebraska-Lincoln,"[('OKC', 'Isaiah Roby', 2019, 0.04022380160290337)]"
Virginia Tech ,"[('WAS', 'Justin Robinson', 2019, 0.25639806394744674)]"
Nevada-Reno,"[('CHA', 'Cody Martin', 2019, 0.25707095380641515)]"
Yale,"[('UTA', 'Miye Oni', 2019, 0.19941840473899475)]"
Virginia Tech,"[('NOP', 'Nickeil Alexander-Walker', 2019, 0.27770832548118907)]"
                                   ,"[('LAC', 'Jay Scrubb', 2020, 0.28217034254409823)]"
TCU,"[('MEM', 'Desmond Bane', 2020, 0.30426851110701403)]"
Utah State,"[('MIL', 'Sam Merrill', 2020, 0.20634686623004161), ('SAC', 'Neemias Queta', 2021, 0.21166510951342074)]"
Dayton,"[('NYK', 'Obi Toppin', 2020, 0.23434400243385753)]"
Loyola-Maryland,"[('MEM', 'Santi Aldama', 2021, 0.2297848856055528)]"
Wisconsin-Milwaukee,"[('GSW', 'Patrick Baldwin', 2022, 0.23668322799154975)]"
